Municipio Productor,Departamento,Recurso Natural,Nombre Del Proyecto,Año Produccion,Trimestre,Unidad Medida,Tipo Contraprestacion,Valor Contraprestacion ,Cantidad Producción
Amaga,Antioquia,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,702435755,20606
Amaga,Antioquia,CARBON,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,441173855,120132
Amaga,Antioquia,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,823847300,211308
Amaga,Antioquia,CARBON,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,222372410,51638
Amaga,Antioquia,CARBON,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,68990054,14209
Amaga,Antioquia,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,5744403,1160
Amaga,Antioquia,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,53195607,8741
Amaga,Antioquia,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,123873043,13531
Amaga,Antioquia,ARCILLA,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,635566,0
Amaga,Antioquia,ARCILLA,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,1096350,7500
Amaga,Antioquia,ARCILLA,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,1337228,7500
Amaga,Antioquia,ARCILLA,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,411936,0
Amaga,Antioquia,ARCILLA,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,65000,0
Amaga,Antioquia,ARCILLAS CERAMICAS,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,257919,2786
Amaga,Antioquia,ARCILLAS CERAMICAS,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,3065820,21638
Amaga,Antioquia,ARCILLAS CERAMICAS,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,2596410,18160
Amaga,Antioquia,ARCILLAS CERAMICAS,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,962780,5953
Amaga,Antioquia,ARCILLAS CERAMICAS,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,2375535,14603
Amaga,Antioquia,ARCILLAS CERAMICAS,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,896375,7564
Amaga,Antioquia,ARCILLAS MISCELANEAS,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,2958812,16780
Amaga,Antioquia,ARCILLAS MISCELANEAS,PRODUCTORES,2020,Trimestre 1,TONELADAS,REGALIA,1831906,9810
Amaga,Antioquia,ARCILLAS MISCELANEAS,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,1066351,7500
Amaga,Antioquia,ARCILLAS MISCELANEAS,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,2986212,16936
Amaga,Antioquia,ARCILLAS MISCELANEAS,PRODUCTORES,2020,Trimestre 2,TONELADAS,REGALIA,806836,3767
Amaga,Antioquia,ARCILLAS MISCELANEAS,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,1066351,7500
Amaga,Antioquia,ARCILLAS MISCELANEAS,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,2975194,16599
Amaga,Antioquia,ARCILLAS MISCELANEAS,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,1073606,20920
Amaga,Antioquia,ARCILLAS MISCELANEAS,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,7727764,54351
Amaga,Antioquia,ARCILLAS MISCELANEAS,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,14137068,96006
Amaga,Antioquia,ARCILLAS MISCELANEAS,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,2334777,15972
Amaga,Antioquia,ARCILLAS MISCELANEAS,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,4252414,26149
Amaga,Antioquia,ARCILLAS MISCELANEAS,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,3924150,23435
Amaga,Antioquia,ARCILLAS MISCELANEAS,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,582430,3380
Amaga,Antioquia,ARCILLAS MISCELANEAS,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,3212505,18004
Amaga,Antioquia,ARENAS,PRODUCTORES,2020,Trimestre 2,METROS CUBICOS,REGALIA,1048651,4896
Amaga,Antioquia,ARENAS,PRODUCTORES,2020,Trimestre 3,METROS CUBICOS,REGALIA,478666,2235
Amaga,Antioquia,ARENAS,PRODUCTORES,2014,Trimestre 4,METROS CUBICOS,REGALIA,213225,2095
Amaga,Antioquia,ARENAS,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,1017001,6359
Amaga,Antioquia,ARENAS,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,1290350,6529
Amaga,Antioquia,RECEBO,PRODUCTORES,2014,Trimestre 4,METROS CUBICOS,REGALIA,329039,4494
Amaga,Antioquia,RECEBO,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,478743,6433
Amaga,Antioquia,GRAVAS,PRODUCTORES,2014,Trimestre 4,METROS CUBICOS,REGALIA,1287112,11033
Amaga,Antioquia,GRAVAS,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,2083381,15431
Amaga,Antioquia,PLATINO,PRODUCTORES,2014,Trimestre 3,GRAMOS,REGALIA,24904868,7059
Amalfi,Antioquia,CALIZAS,PRODUCTORES,2014,Trimestre 1,TONELADAS,REGALIA,2775643,21227
Amalfi,Antioquia,CALIZAS,PRODUCTORES,2016,Trimestre 1,TONELADAS,REGALIA,3432580,23801
Amalfi,Antioquia,CALIZAS,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,2062756,30259
Amalfi,Antioquia,CALIZAS,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,1164249,16937
Amalfi,Antioquia,CALIZAS,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,3175039,24961
Amalfi,Antioquia,CALIZAS,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,2354636,16327
Amalfi,Antioquia,CALIZAS,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,2726278,21433
Amalfi,Antioquia,CALIZAS,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,2864012,19859
Amalfi,Antioquia,CALIZAS,PRODUCTORES,2016,Trimestre 3,TONELADAS,REGALIA,1129441,16568
Amalfi,Antioquia,CALIZAS,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,3022781,23764
Amalfi,Antioquia,CALIZAS,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,14590626,130726
Amalfi,Antioquia,CALIZAS,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,6307606,43736
Amalfi,Antioquia,CALIZAS,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,3551725,52101
Amalfi,Antioquia,CALIZAS,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,3113922,45300
Amalfi,Antioquia,CALIZAS,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,1073494,15255
Amalfi,Antioquia,ARCILLAS CERAMICAS,PRODUCTORES,2014,Trimestre 1,TONELADAS,REGALIA,1891068,13355
Amalfi,Antioquia,ARCILLAS CERAMICAS,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,1891469,13355
Amalfi,Antioquia,ARCILLAS CERAMICAS,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,2403732,14400
Amalfi,Antioquia,ARCILLAS CERAMICAS,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,1955603,13355
Amalfi,Antioquia,ARCILLAS CERAMICAS,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,2489291,14400
Amalfi,Antioquia,ARCILLAS CERAMICAS,PRODUCTORES,2016,Trimestre 3,TONELADAS,REGALIA,2328787,14400
Amalfi,Antioquia,ARCILLAS CERAMICAS,PRODUCTORES,2019,Trimestre 3,TONELADAS,REGALIA,2489291,14400
Amalfi,Antioquia,ARCILLAS CERAMICAS,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,3140470,22800
Amalfi,Antioquia,ARCILLAS CERAMICAS,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,5674407,40065
Amalfi,Antioquia,ARCILLAS CERAMICAS,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,4217250,28800
Amalfi,Antioquia,ARCILLAS CERAMICAS,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,6766199,43200
Amalfi,Antioquia,ARCILLAS CERAMICAS,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,9373108,57600
Amalfi,Antioquia,ARCILLAS CERAMICAS,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,9559303,57600
Amalfi,Antioquia,ARCILLAS CERAMICAS,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,2489291,14400
Amalfi,Antioquia,DOLOMITA,PRODUCTORES,2014,Trimestre 1,TONELADAS,REGALIA,6864128,10583
Amalfi,Antioquia,DOLOMITA,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,6784271,8819
Amalfi,Antioquia,DOLOMITA,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,9657699,12441
Amalfi,Antioquia,DOLOMITA,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,6621007,10097
Amalfi,Antioquia,DOLOMITA,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,4622926,11382
Amalfi,Antioquia,DOLOMITA,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,8280970,11879
Amalfi,Antioquia,DOLOMITA,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,7773800,11855
Amalfi,Antioquia,DOLOMITA,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,10322235,8900
Amalfi,Antioquia,DOLOMITA,PRODUCTORES,2016,Trimestre 3,TONELADAS,REGALIA,6619514,8598
Amalfi,Antioquia,DOLOMITA,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,30490221,45223
Amalfi,Antioquia,DOLOMITA,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,11672497,20538
Amalfi,Antioquia,DOLOMITA,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,13496941,17531
Amalfi,Antioquia,DOLOMITA,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,28495686,36708
Amalfi,Antioquia,DOLOMITA,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,8866133,11157
Amalfi,Antioquia,ARENAS,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,1301923,6800
Amalfi,Antioquia,ORO,PRODUCTORES,2012,Trimestre 1,GRAMOS,REGALIA,30154817,9166
Amalfi,Antioquia,ORO,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,71533427,22543
Amalfi,Antioquia,ORO,PRODUCTORES,2014,Trimestre 1,GRAMOS,REGALIA,111946745,45648
Amalfi,Antioquia,ORO,PRODUCTORES,2015,Trimestre 1,GRAMOS,REGALIA,23101187,7975
Amalfi,Antioquia,ORO,PRODUCTORES,2016,Trimestre 1,GRAMOS,REGALIA,168929713,47215
Amalfi,Antioquia,ORO,PRODUCTORES,2017,Trimestre 1,GRAMOS,REGALIA,80616869,25069
Amalfi,Antioquia,ORO,PRODUCTORES,2018,Trimestre 1,GRAMOS,REGALIA,53256338,10065
Amalfi,Antioquia,ORO,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,23256104,6332
Amalfi,Antioquia,ORO,PRODUCTORES,2012,Trimestre 1,GRAMOS,REGALIA,42891722,13235
Amalfi,Antioquia,ORO,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,29245615,9026
Amalfi,Antioquia,ORO,PRODUCTORES,2014,Trimestre 1,GRAMOS,REGALIA,95227675,37947
Amalfi,Antioquia,ORO,PRODUCTORES,2015,Trimestre 1,GRAMOS,REGALIA,15583003,5163
Amalfi,Antioquia,ORO,PRODUCTORES,2016,Trimestre 1,GRAMOS,REGALIA,266282575,71960
Amalfi,Antioquia,ORO,PRODUCTORES,2017,Trimestre 1,GRAMOS,REGALIA,141668354,40555
Amalfi,Antioquia,ORO,PRODUCTORES,2018,Trimestre 1,GRAMOS,REGALIA,33734031,8616
Amalfi,Antioquia,ORO,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,56421529,14489
Amalfi,Antioquia,ORO,PRODUCTORES,2012,Trimestre 1,GRAMOS,REGALIA,81072557,21792
Amalfi,Antioquia,ORO,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,47559571,15323
Amalfi,Antioquia,ORO,PRODUCTORES,2014,Trimestre 1,GRAMOS,REGALIA,290783813,106474
Amalfi,Antioquia,ORO,PRODUCTORES,2015,Trimestre 1,GRAMOS,REGALIA,7136122,2335
Amalfi,Antioquia,ORO,PRODUCTORES,2016,Trimestre 1,GRAMOS,REGALIA,311635762,76748
Amalfi,Antioquia,ORO,PRODUCTORES,2017,Trimestre 1,GRAMOS,REGALIA,246767258,69297
Amalfi,Antioquia,ORO,PRODUCTORES,2018,Trimestre 1,GRAMOS,REGALIA,136543280,29005
Amalfi,Antioquia,ORO,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,44663590,11082
Amalfi,Antioquia,ORO,PRODUCTORES,2020,Trimestre 1,GRAMOS,REGALIA,516806843,83168
Amalfi,Antioquia,ORO,PRODUCTORES,2012,Trimestre 2,GRAMOS,REGALIA,163084687,53183
Amalfi,Antioquia,ORO,PRODUCTORES,2013,Trimestre 2,GRAMOS,REGALIA,73175879,24111
Amalfi,Antioquia,ORO,PRODUCTORES,2014,Trimestre 2,GRAMOS,REGALIA,210846357,75892
Amalfi,Antioquia,ORO,PRODUCTORES,2015,Trimestre 2,GRAMOS,REGALIA,26647357,8623
Amalfi,Antioquia,ORO,PRODUCTORES,2016,Trimestre 2,GRAMOS,REGALIA,341831783,83972
Amalfi,Antioquia,ORO,PRODUCTORES,2017,Trimestre 2,GRAMOS,REGALIA,140326801,38746
Amalfi,Antioquia,ORO,PRODUCTORES,2018,Trimestre 2,GRAMOS,REGALIA,138431774,34570
Amalfi,Antioquia,ORO,PRODUCTORES,2012,Trimestre 2,GRAMOS,REGALIA,87559712,28720
Amalfi,Antioquia,ORO,PRODUCTORES,2013,Trimestre 2,GRAMOS,REGALIA,49167819,16747
Amalfi,Antioquia,ORO,PRODUCTORES,2014,Trimestre 2,GRAMOS,REGALIA,87254805,33668
Amalfi,Antioquia,ORO,PRODUCTORES,2015,Trimestre 2,GRAMOS,REGALIA,5993263,1949
Amalfi,Antioquia,ORO,PRODUCTORES,2016,Trimestre 2,GRAMOS,REGALIA,231221172,59483
Amalfi,Antioquia,ORO,PRODUCTORES,2017,Trimestre 2,GRAMOS,REGALIA,132436999,36463
Amalfi,Antioquia,ORO,PRODUCTORES,2018,Trimestre 2,GRAMOS,REGALIA,216618441,56942
Amalfi,Antioquia,ORO,PRODUCTORES,2012,Trimestre 2,GRAMOS,REGALIA,141004145,47829
Amalfi,Antioquia,ORO,PRODUCTORES,2013,Trimestre 2,GRAMOS,REGALIA,27135129,10090
Amalfi,Antioquia,ORO,PRODUCTORES,2014,Trimestre 2,GRAMOS,REGALIA,65337861,25736
Amalfi,Antioquia,ORO,PRODUCTORES,2015,Trimestre 2,GRAMOS,REGALIA,369996519,122661
Amalfi,Antioquia,ORO,PRODUCTORES,2016,Trimestre 2,GRAMOS,REGALIA,221403879,59344
Amalfi,Antioquia,ORO,PRODUCTORES,2017,Trimestre 2,GRAMOS,REGALIA,152953543,42382
Amalfi,Antioquia,ORO,PRODUCTORES,2018,Trimestre 2,GRAMOS,REGALIA,250942578,59290
Amalfi,Antioquia,ORO,PRODUCTORES,2019,Trimestre 2,GRAMOS,REGALIA,129932986,34813
Amalfi,Antioquia,ORO,PRODUCTORES,2020,Trimestre 2,GRAMOS,REGALIA,629099536,88201
Amalfi,Antioquia,ORO,PRODUCTORES,2012,Trimestre 3,GRAMOS,REGALIA,96190033,32022
Amalfi,Antioquia,ORO,PRODUCTORES,2013,Trimestre 3,GRAMOS,REGALIA,75386693,27924
Amalfi,Antioquia,ORO,PRODUCTORES,2014,Trimestre 3,GRAMOS,REGALIA,95688116,38508
Amalfi,Antioquia,ORO,PRODUCTORES,2015,Trimestre 3,GRAMOS,REGALIA,68589975,22162
Amalfi,Antioquia,ORO,PRODUCTORES,2016,Trimestre 3,GRAMOS,REGALIA,186140208,49069
Amalfi,Antioquia,ORO,PRODUCTORES,2017,Trimestre 3,GRAMOS,REGALIA,84727292,22929
Amalfi,Antioquia,ORO,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,169271756,46025
Amalfi,Antioquia,ORO,PRODUCTORES,2012,Trimestre 3,GRAMOS,REGALIA,106939357,35803
Amalfi,Antioquia,ORO,PRODUCTORES,2013,Trimestre 3,GRAMOS,REGALIA,82715362,32568
Amalfi,Antioquia,ORO,PRODUCTORES,2014,Trimestre 3,GRAMOS,REGALIA,69361834,27672
Amalfi,Antioquia,ORO,PRODUCTORES,2015,Trimestre 3,GRAMOS,REGALIA,81757201,25738
Amalfi,Antioquia,ORO,PRODUCTORES,2016,Trimestre 3,GRAMOS,REGALIA,116687639,29411
Amalfi,Antioquia,ORO,PRODUCTORES,2017,Trimestre 3,GRAMOS,REGALIA,86958736,22919
Amalfi,Antioquia,ORO,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,115031777,32180
Amalfi,Antioquia,ORO,PRODUCTORES,2012,Trimestre 3,GRAMOS,REGALIA,89306731,28677
Amalfi,Antioquia,ORO,PRODUCTORES,2013,Trimestre 3,GRAMOS,REGALIA,38008613,14337
Amalfi,Antioquia,ORO,PRODUCTORES,2014,Trimestre 3,GRAMOS,REGALIA,87941604,34770
Amalfi,Antioquia,ORO,PRODUCTORES,2015,Trimestre 3,GRAMOS,REGALIA,120366249,34975
Amalfi,Antioquia,ORO,PRODUCTORES,2016,Trimestre 3,GRAMOS,REGALIA,107491283,28608
Amalfi,Antioquia,ORO,PRODUCTORES,2017,Trimestre 3,GRAMOS,REGALIA,69672190,18142
Amalfi,Antioquia,ORO,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,102671905,29225
Amalfi,Antioquia,ORO,PRODUCTORES,2019,Trimestre 3,GRAMOS,REGALIA,291210461,64879
Amalfi,Antioquia,ORO,PRODUCTORES,2020,Trimestre 3,GRAMOS,REGALIA,624480693,74610
Amalfi,Antioquia,ORO,PRODUCTORES,2012,Trimestre 4,GRAMOS,REGALIA,93952576,27642
Amalfi,Antioquia,ORO,PRODUCTORES,2013,Trimestre 4,GRAMOS,REGALIA,120150402,45112
Amalfi,Antioquia,ORO,PRODUCTORES,2014,Trimestre 4,GRAMOS,REGALIA,78039219,31063
Amalfi,Antioquia,ORO,PRODUCTORES,2015,Trimestre 4,GRAMOS,REGALIA,163609993,46153
Amalfi,Antioquia,ORO,PRODUCTORES,2016,Trimestre 4,GRAMOS,REGALIA,174512931,45029
Amalfi,Antioquia,ORO,PRODUCTORES,2017,Trimestre 4,GRAMOS,REGALIA,152083487,39631
Amalfi,Antioquia,ORO,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,113063120,30848
Amalfi,Antioquia,ORO,PRODUCTORES,2012,Trimestre 4,GRAMOS,REGALIA,85709908,25558
Amalfi,Antioquia,ORO,PRODUCTORES,2013,Trimestre 4,GRAMOS,REGALIA,107633810,42014
Amalfi,Antioquia,ORO,PRODUCTORES,2014,Trimestre 4,GRAMOS,REGALIA,65573317,25469
Amalfi,Antioquia,ORO,PRODUCTORES,2015,Trimestre 4,GRAMOS,REGALIA,117991029,33579
Amalfi,Antioquia,ORO,PRODUCTORES,2016,Trimestre 4,GRAMOS,REGALIA,105187961,32311
Amalfi,Antioquia,ORO,PRODUCTORES,2017,Trimestre 4,GRAMOS,REGALIA,94062621,32854
Amalfi,Antioquia,ORO,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,78112625,21907
Amalfi,Antioquia,ORO,PRODUCTORES,2012,Trimestre 4,GRAMOS,REGALIA,126003644,38600
Amalfi,Antioquia,ORO,PRODUCTORES,2013,Trimestre 4,GRAMOS,REGALIA,91112478,36116
Amalfi,Antioquia,ORO,PRODUCTORES,2014,Trimestre 4,GRAMOS,REGALIA,85443808,33209
Amalfi,Antioquia,ORO,PRODUCTORES,2015,Trimestre 4,GRAMOS,REGALIA,364952937,108939
Amalfi,Antioquia,ORO,PRODUCTORES,2016,Trimestre 4,GRAMOS,REGALIA,126797317,34694
Amalfi,Antioquia,ORO,PRODUCTORES,2017,Trimestre 4,GRAMOS,REGALIA,146072136,32299
Amalfi,Antioquia,ORO,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,62185309,16288
Amalfi,Antioquia,ORO,PRODUCTORES,2019,Trimestre 4,GRAMOS,REGALIA,782190698,122543
Amalfi,Antioquia,PLATA,PRODUCTORES,2012,Trimestre 1,GRAMOS,REGALIA,82385,1364
Amalfi,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,301937,5128
Amalfi,Antioquia,PLATA,PRODUCTORES,2014,Trimestre 1,GRAMOS,REGALIA,182133,4707
Amalfi,Antioquia,PLATA,PRODUCTORES,2015,Trimestre 1,GRAMOS,REGALIA,21377,543
Amalfi,Antioquia,PLATA,PRODUCTORES,2016,Trimestre 1,GRAMOS,REGALIA,482433,10308
Amalfi,Antioquia,PLATA,PRODUCTORES,2017,Trimestre 1,GRAMOS,REGALIA,252226,5238
Amalfi,Antioquia,PLATA,PRODUCTORES,2018,Trimestre 1,GRAMOS,REGALIA,140686,2263
Amalfi,Antioquia,PLATA,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,29385,686
Amalfi,Antioquia,PLATA,PRODUCTORES,2012,Trimestre 1,GRAMOS,REGALIA,125845,2153
Amalfi,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,132758,2344
Amalfi,Antioquia,PLATA,PRODUCTORES,2014,Trimestre 1,GRAMOS,REGALIA,215798,5399
Amalfi,Antioquia,PLATA,PRODUCTORES,2015,Trimestre 1,GRAMOS,REGALIA,27288,647
Amalfi,Antioquia,PLATA,PRODUCTORES,2016,Trimestre 1,GRAMOS,REGALIA,977953,20693
Amalfi,Antioquia,PLATA,PRODUCTORES,2017,Trimestre 1,GRAMOS,REGALIA,491392,9838
Amalfi,Antioquia,PLATA,PRODUCTORES,2018,Trimestre 1,GRAMOS,REGALIA,118988,2350
Amalfi,Antioquia,PLATA,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,64073,1391
Amalfi,Antioquia,PLATA,PRODUCTORES,2012,Trimestre 1,GRAMOS,REGALIA,210836,3358
Amalfi,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,128773,2304
Amalfi,Antioquia,PLATA,PRODUCTORES,2014,Trimestre 1,GRAMOS,REGALIA,871088,19764
Amalfi,Antioquia,PLATA,PRODUCTORES,2016,Trimestre 1,GRAMOS,REGALIA,903742,17993
Amalfi,Antioquia,PLATA,PRODUCTORES,2017,Trimestre 1,GRAMOS,REGALIA,985799,18949
Amalfi,Antioquia,PLATA,PRODUCTORES,2018,Trimestre 1,GRAMOS,REGALIA,379049,6576
Amalfi,Antioquia,PLATA,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,78246,1597
Amalfi,Antioquia,PLATA,PRODUCTORES,2020,Trimestre 1,GRAMOS,REGALIA,579629,10523
Amalfi,Antioquia,PLATA,PRODUCTORES,2012,Trimestre 2,GRAMOS,REGALIA,302162,5032
Amalfi,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 2,GRAMOS,REGALIA,164424,3066
Amalfi,Antioquia,PLATA,PRODUCTORES,2014,Trimestre 2,GRAMOS,REGALIA,307003,7033
Amalfi,Antioquia,PLATA,PRODUCTORES,2015,Trimestre 2,GRAMOS,REGALIA,67686,1585
Amalfi,Antioquia,PLATA,PRODUCTORES,2016,Trimestre 2,GRAMOS,REGALIA,933312,18448
Amalfi,Antioquia,PLATA,PRODUCTORES,2017,Trimestre 2,GRAMOS,REGALIA,579846,10899
Amalfi,Antioquia,PLATA,PRODUCTORES,2018,Trimestre 2,GRAMOS,REGALIA,245158,4964
Amalfi,Antioquia,PLATA,PRODUCTORES,2012,Trimestre 2,GRAMOS,REGALIA,267476,4651
Amalfi,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 2,GRAMOS,REGALIA,151045,3175
Amalfi,Antioquia,PLATA,PRODUCTORES,2014,Trimestre 2,GRAMOS,REGALIA,52804,1361
Amalfi,Antioquia,PLATA,PRODUCTORES,2015,Trimestre 2,GRAMOS,REGALIA,32896,785
Amalfi,Antioquia,PLATA,PRODUCTORES,2016,Trimestre 2,GRAMOS,REGALIA,722178,14343
Amalfi,Antioquia,PLATA,PRODUCTORES,2017,Trimestre 2,GRAMOS,REGALIA,580183,11105
Amalfi,Antioquia,PLATA,PRODUCTORES,2018,Trimestre 2,GRAMOS,REGALIA,426089,9142
Amalfi,Antioquia,PLATA,PRODUCTORES,2012,Trimestre 2,GRAMOS,REGALIA,232271,4373
Amalfi,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 2,GRAMOS,REGALIA,90470,2075
Amalfi,Antioquia,PLATA,PRODUCTORES,2014,Trimestre 2,GRAMOS,REGALIA,24361,636
Amalfi,Antioquia,PLATA,PRODUCTORES,2015,Trimestre 2,GRAMOS,REGALIA,25337,605
Amalfi,Antioquia,PLATA,PRODUCTORES,2016,Trimestre 2,GRAMOS,REGALIA,895684,17752
Amalfi,Antioquia,PLATA,PRODUCTORES,2017,Trimestre 2,GRAMOS,REGALIA,664470,13127
Amalfi,Antioquia,PLATA,PRODUCTORES,2018,Trimestre 2,GRAMOS,REGALIA,553091,10665
Amalfi,Antioquia,PLATA,PRODUCTORES,2019,Trimestre 2,GRAMOS,REGALIA,106943,2705
Amalfi,Antioquia,PLATA,PRODUCTORES,2020,Trimestre 2,GRAMOS,REGALIA,324202,5848
Amalfi,Antioquia,PLATA,PRODUCTORES,2012,Trimestre 3,GRAMOS,REGALIA,295331,5735
Amalfi,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 3,GRAMOS,REGALIA,233676,5667
Amalfi,Antioquia,PLATA,PRODUCTORES,2014,Trimestre 3,GRAMOS,REGALIA,49908,1296
Amalfi,Antioquia,PLATA,PRODUCTORES,2015,Trimestre 3,GRAMOS,REGALIA,24184,563
Amalfi,Antioquia,PLATA,PRODUCTORES,2016,Trimestre 3,GRAMOS,REGALIA,633561,12261
Amalfi,Antioquia,PLATA,PRODUCTORES,2017,Trimestre 3,GRAMOS,REGALIA,336133,6637
Amalfi,Antioquia,PLATA,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,418033,8839
Amalfi,Antioquia,PLATA,PRODUCTORES,2012,Trimestre 3,GRAMOS,REGALIA,283316,5672
Amalfi,Antioquia,PLATA,PRODUCTORES,2013,Trimestre 3,GRAMOS,REGALIA,259280,6817
Amalfi,Antioquia,PLATA,PRODUCTORES,2014,Trimestre 3,GRAMOS,REGALIA,35929,895
Amalfi,Antioquia,PLATA,PRODUCTORES,2015,Trimestre 3,GRAMOS,REGALIA,10708,258
